threshold,clustering_strategy,dataset,sensitivity,false_alarms_per_hour,challenge_score,total_detections_before_clustering,total_detections_after_clustering,total_true_positives,total_false_positives,total_seizures,detected_seizures,files_processed,files_skipped,total_duration_hours,anomaly_reduction,num_responders,responder_rate,responder_sensitivity,responder_fad,non_responder_sensitivity,non_responder_fad
0.0031850361742711214,time_600s,TRAINING_SET (sub001-sub096),0.16124469589816123,1.720660987074799,15.436205194986202,516581,14729,114,14615,707,114,2042,753,8493.82888888889,0.9714875305131238,9,0.09782608695652174,0.9411764705882353,1.7005529166757511,0.14202898550724638,1.7229175542353379
0.5040892533451813,time_600s,TRAINING_SET (sub001-sub096),0.16124469589816123,1.7058266877678252,15.442138914708993,511368,14603,114,14489,707,114,2042,753,8493.82888888889,0.9714432659063531,9,0.09782608695652174,0.9411764705882353,1.6698405897525102,0.14202898550724638,1.7096333768311869
0.5391414518722988,time_600s,TRAINING_SET (sub001-sub096),0.15983026874115983,1.7062976179045544,15.30050782695416,506155,14606,113,14493,707,113,2042,753,8493.82888888889,0.9711432268771424,9,0.09782608695652174,0.9411764705882353,1.6698405897525102,0.14057971014492754,1.7100359276616157
0.5523201308602576,time_600s,TRAINING_SET (sub001-sub096),0.15983026874115983,1.7045316298918194,15.301214222159254,500942,14591,113,14478,707,113,2042,753,8493.82888888889,0.9708728755025532,9,0.09782608695652174,0.9411764705882353,1.6732530705217592,0.14057971014492754,1.7077548062891856
0.5603346618358627,time_600s,TRAINING_SET (sub001-sub096),0.16124469589816123,1.7033543045499961,15.443127867996123,495729,14582,114,14468,707,114,2042,753,8493.82888888889,0.9705847348047018,9,0.09782608695652174,0.9411764705882353,1.6721155769320095,0.14202898550724638,1.7058762357471846
0.565900564334752,time_600s,TRAINING_SET (sub001-sub096),0.16124469589816123,1.7035897696183608,15.443033681968778,490517,14584,114,14470,707,114,2042,753,8493.82888888889,0.970268104877099,9,0.09782608695652174,0.9411764705882353,1.6743905641115089,0.14202898550724638,1.7053395013066128
0.5702131061456437,time_600s,TRAINING_SET (sub001-sub096),0.16265912305516267,1.7024124442765374,15.58494732780565,485304,14575,115,14460,707,115,2042,753,8493.82888888889,0.9699672782420915,10,0.10869565217391304,0.875,1.6713830916165549,0.1376281112737921,1.7049984226224888
0.5739000912728306,time_600s,TRAINING_SET (sub001-sub096),0.16124469589816123,1.6997045959903438,15.444587751419984,480091,14551,114,14437,707,114,2042,753,8493.82888888889,0.9696911627170682,10,0.10869565217391304,0.875,1.6703756274263097,0.13616398243045388,1.7022732593161314
0.5770625073453204,time_600s,TRAINING_SET (sub001-sub096),0.16265912305516267,1.698762735716885,15.586407211229513,474878,14544,115,14429,707,115,2042,753,8493.82888888889,0.9693731863762903,10,0.10869565217391304,0.875,1.6723905558068,0.1376281112737921,1.7007744194976349
0.5799904485463709,time_600s,TRAINING_SET (sub001-sub096),0.16124469589816123,1.6994691309219792,15.444681937447331,469666,14549,114,14435,707,114,2042,753,8493.82888888889,0.9690226671719903,10,0.10869565217391304,0.875,1.673398019997045,0.13616398243045388,1.7013194521589063
