threshold,clustering_strategy,dataset,sensitivity,false_alarms_per_hour,challenge_score,total_detections_before_clustering,total_detections_after_clustering,total_true_positives,total_false_positives,total_seizures,detected_seizures,files_processed,files_skipped,total_duration_hours,anomaly_reduction,num_responders,responder_rate,responder_sensitivity,responder_fad,non_responder_sensitivity,non_responder_fad
0.0031850361742711214,time_180s,TRAINING_SET (sub001-sub096),0.6562942008486563,4.118519510766379,63.982012280559076,516581,35492,510,34982,707,464,2042,753,8493.82888888889,0.9312944146222955,0,0.0,None,None,0.6562942008486563,4.105213473881219
0.5040892533451813,time_180s,TRAINING_SET (sub001-sub096),0.6562942008486563,4.06259655702977,64.00438146205371,511368,35017,510,34507,707,464,2042,753,8493.82888888889,0.93152289544907,0,0.0,None,None,0.6562942008486563,4.0482016211170295
0.5391414518722988,time_180s,TRAINING_SET (sub001-sub096),0.6562942008486563,4.0321038306765455,64.016578552595,506155,34758,510,34248,707,464,2042,753,8493.82888888889,0.9313293358753741,0,0.0,None,None,0.6562942008486563,4.017235183194585
0.5523201308602576,time_180s,TRAINING_SET (sub001-sub096),0.6562942008486563,4.001257906720775,64.02891692217732,500942,34496,510,33986,707,464,2042,753,8493.82888888889,0.9311377365044257,0,0.0,None,None,0.6562942008486563,3.9863887702253287
0.5603346618358627,time_180s,TRAINING_SET (sub001-sub096),0.6562942008486563,3.972060238243556,64.0405959895682,495729,34248,510,33738,707,464,2042,753,8493.82888888889,0.9309138662454688,0,0.0,None,None,0.6562942008486563,3.9575827814602644
0.565900564334752,time_180s,TRAINING_SET (sub001-sub096),0.6562942008486563,3.9430980348347022,64.05218087093175,490517,34002,510,33492,707,464,2042,753,8493.82888888889,0.9306813015654911,0,0.0,None,None,0.6562942008486563,3.929256892507951
0.5702131061456437,time_180s,TRAINING_SET (sub001-sub096),0.6562942008486563,3.9121343783447484,64.06456633352774,485304,33739,510,33229,707,464,2042,753,8493.82888888889,0.9304786278291545,0,0.0,None,None,0.6562942008486563,3.8981704296323194
0.5739000912728306,time_180s,TRAINING_SET (sub001-sub096),0.6562942008486563,3.8843495002777177,64.07568028475454,480091,33503,510,32993,707,464,2042,753,8493.82888888889,0.9302153133468447,0,0.0,None,None,0.6562942008486563,3.8711648151650717
0.5770625073453204,time_180s,TRAINING_SET (sub001-sub096),0.6548797736916548,3.8568000872790518,63.94525733425386,474878,33268,509,32759,707,463,2042,753,8493.82888888889,0.9299441119613879,0,0.0,None,None,0.6548797736916548,3.843799125838261
0.5799904485463709,time_180s,TRAINING_SET (sub001-sub096),0.6548797736916548,3.8280733489385628,63.95674802959005,469666,33024,509,32515,707,463,2042,753,8493.82888888889,0.9296862025354188,0,0.0,None,None,0.6548797736916548,3.814873112120009
0.5824088382429187,time_180s,TRAINING_SET (sub001-sub096),0.6548797736916548,3.7984047503246146,63.96861546903563,464453,32772,509,32263,707,463,2042,753,8493.82888888889,0.9294395773092218,0,0.0,None,None,0.6548797736916548,3.785106923729442
0.5846576330344591,time_180s,TRAINING_SET (sub001-sub096),0.6548797736916548,3.7719149301335895,63.97921139711204,459240,32547,509,32038,707,463,2042,753,8493.82888888889,0.9291285602299452,0,0.0,None,None,0.6548797736916548,3.7591815338408843
0.5866583456197485,time_180s,TRAINING_SET (sub001-sub096),0.6548797736916548,3.74012714590436,63.99192651080374,454027,32276,508,31768,707,463,2042,753,8493.82888888889,0.9289117167040727,0,0.0,None,None,0.6548797736916548,3.728455145824816
0.5885287663316798,time_180s,TRAINING_SET (sub001-sub096),0.6548797736916548,3.7063379085940302,64.00544220572786,448815,31989,508,31481,707,463,2042,753,8493.82888888889,0.9287256441963838,0,0.0,None,None,0.6548797736916548,3.694848158932241
0.5903024618097699,time_180s,TRAINING_SET (sub001-sub096),0.6548797736916548,3.680789948676464,64.0156613896949,443602,31772,508,31264,707,463,2042,753,8493.82888888889,0.9283772390566318,0,0.0,None,None,0.6548797736916548,3.669522893809622
0.5919581932879165,time_180s,TRAINING_SET (sub001-sub096),0.6534653465346535,3.6442928630799405,63.88881750823338,438389,31461,507,30954,707,462,2042,753,8493.82888888889,0.9282349693993235,0,0.0,None,None,0.6534653465346535,3.6337554577596674
0.5934785832589263,time_180s,TRAINING_SET (sub001-sub096),0.6534653465346535,3.615095194602722,63.90049657562427,433176,31214,508,30706,707,462,2042,753,8493.82888888889,0.927941529539956,0,0.0,None,None,0.6534653465346535,3.6043493442286643
0.5949808731267077,time_180s,TRAINING_SET (sub001-sub096),0.6534653465346535,3.5870748514673267,63.911704712878425,427964,30976,508,30468,707,462,2042,753,8493.82888888889,0.9276200801936612,0,0.0,None,None,0.6534653465346535,3.576143480229539
0.5963657562812567,time_180s,TRAINING_SET (sub001-sub096),0.6534653465346535,3.555404799772279,63.924372733556446,422751,30705,506,30199,707,462,2042,753,8493.82888888889,0.9273685928596266,0,0.0,None,None,0.6534653465346535,3.5444568925879683
0.5977063538811728,time_180s,TRAINING_SET (sub001-sub096),0.6534653465346535,3.5234992830088667,63.93713494026181,417538,30434,506,29928,707,462,2042,753,8493.82888888889,0.9271108258410014,0,0.0,None,None,0.6534653465346535,3.512290205133646
0.5989815908411301,time_180s,TRAINING_SET (sub001-sub096),0.652050919377652,3.4953612073392892,63.80694745482949,412325,30195,506,29689,707,461,2042,753,8493.82888888889,0.9267689322742982,0,0.0,None,None,0.652050919377652,3.4844444159940844
0.6001577170852338,time_180s,TRAINING_SET (sub001-sub096),0.6478076379066479,3.4643975508493354,63.39500477032506,407113,29928,502,29426,707,458,2042,753,8493.82888888889,0.9264872406432612,0,0.0,None,None,0.6478076379066479,3.4532379281652648
0.6013020100058022,time_180s,TRAINING_SET (sub001-sub096),0.6492220650636492,3.43484668476957,63.548267832457086,401900,29676,501,29175,707,459,2042,753,8493.82888888889,0.9261607365016173,0,0.0,None,None,0.6492220650636492,3.4249120392129515
0.6024281964884793,time_180s,TRAINING_SET (sub001-sub096),0.6506364922206507,3.4031766330745223,63.70237856883526,396687,29407,501,28906,707,460,2042,753,8493.82888888889,0.9258685059001177,0,0.0,None,None,0.6506364922206507,3.3933454765245683
0.6034592382168202,time_180s,TRAINING_SET (sub001-sub096),0.652050919377652,3.3713888488452923,63.856536398227085,391474,29138,502,28636,707,461,2042,753,8493.82888888889,0.9255684924158437,0,0.0,None,None,0.652050919377652,3.3612988140234346
0.6044771526204021,time_180s,TRAINING_SET (sub001-sub096),0.6506364922206507,3.335715890988045,63.72936286566985,386261,28833,500,28333,707,460,2042,753,8493.82888888889,0.9253535821633558,0,0.0,None,None,0.6506364922206507,3.325051278160729
0.605445114835241,time_180s,TRAINING_SET (sub001-sub096),0.6478076379066479,3.30616502490828,63.45829778070148,381049,28581,499,28082,707,458,2042,753,8493.82888888889,0.9249938984225126,0,0.0,None,None,0.6478076379066479,3.29540511472335
0.6063843900095593,time_180s,TRAINING_SET (sub001-sub096),0.6478076379066479,3.2723757875979502,63.47181347562561,375836,28294,499,27795,707,458,2042,753,8493.82888888889,0.9247171638693472,0,0.0,None,None,0.6478076379066479,3.261798127830775
0.607308878541937,time_180s,TRAINING_SET (sub001-sub096),0.6478076379066479,3.2379978876167086,63.48556463561811,370623,28002,499,27503,707,458,2042,753,8493.82888888889,0.924446135291118,0,0.0,None,None,0.6478076379066479,3.227591016172261
0.6082086969616519,time_180s,TRAINING_SET (sub001-sub096),0.6449787835926449,3.2022071972252797,63.21699548037438,365410,27696,497,27199,707,456,2042,753,8493.82888888889,0.9242056867628143,0,0.0,None,None,0.6449787835926449,3.192543729841433
0.6090764922858197,time_180s,TRAINING_SET (sub001-sub096),0.6421499292786421,3.16841795991495,62.947625743898236,360198,27408,496,26912,707,454,2042,753,8493.82888888889,0.9239085169823263,0,0.0,None,None,0.6421499292786421,3.158936742948858
0.6099356322572185,time_180s,TRAINING_SET (sub001-sub096),0.6407355021216408,3.13663017568572,62.81889814188979,354985,27135,493,26642,707,453,2042,753,8493.82888888889,0.9235601504288914,0,0.0,None,None,0.6407355021216408,3.126890080447724
0.6107744707584946,time_180s,TRAINING_SET (sub001-sub096),0.6407355021216408,3.1077857048110484,62.83043593023966,349772,26890,493,26397,707,453,2042,753,8493.82888888889,0.9231213476207358,0,0.0,None,None,0.6407355021216408,3.0982041166358476
0.6115831981102134,time_180s,TRAINING_SET (sub001-sub096),0.6393210749646393,3.07658658325273,62.701472863162834,344559,26624,492,26132,707,452,2042,753,8493.82888888889,0.922730214564124,0,0.0,None,None,0.6393210749646393,3.0673577036665916
0.6124064158133681,time_180s,TRAINING_SET (sub001-sub096),0.637906647807638,3.0404426952587538,62.5744877026603,339347,26316,491,25825,707,451,2042,753,8493.82888888889,0.9224510604189812,0,0.0,None,None,0.637906647807638,3.0317102925698243
0.6132016552454792,time_180s,TRAINING_SET (sub001-sub096),0.635077793493635,3.00594706274333,62.30540052426617,334134,26020,488,25532,707,449,2042,753,8493.82888888889,0.922127050823921,0,0.0,None,None,0.635077793493635,2.997263131004935
0.6139642806723244,time_180s,TRAINING_SET (sub001-sub096),0.635077793493635,2.9767493942661116,62.317079591657055,328921,25773,489,25284,707,449,2042,753,8493.82888888889,0.9216437989669252,0,0.0,None,None,0.635077793493635,2.967736992520744
0.6147297947044095,time_180s,TRAINING_SET (sub001-sub096),0.6336633663366337,2.937662192917577,62.191271756496334,323708,25440,488,24952,707,448,2042,753,8493.82888888889,0.9214106540462392,0,0.0,None,None,0.6336633663366337,2.929208982547471
0.6154770449158734,time_180s,TRAINING_SET (sub001-sub096),0.6336633663366337,2.905874408688347,62.203986870188025,318496,25171,489,24682,707,448,2042,753,8493.82888888889,0.9209691801466895,0,0.0,None,None,0.6336633663366337,2.8980024947186513
0.6162031823118576,time_180s,TRAINING_SET (sub001-sub096),0.628005657708628,2.8729092991172935,61.65140205121589,313283,24886,484,24402,707,444,2042,753,8493.82888888889,0.9205638352543866,0,0.0,None,None,0.628005657708628,2.865595757357954
0.6169202769869544,time_180s,TRAINING_SET (sub001-sub096),0.6251768033946252,2.8375895388625936,61.382644523917484,308070,24583,481,24102,707,442,2042,753,8493.82888888889,0.9202032005712988,0,0.0,None,None,0.6251768033946252,2.830428446073938
